PosX,PosY,PosZ,SessionID,PlayerID,DateTime,
0.09178862,1.894778,-27.67679,0,48230,22/12/2020 21:01:44,
-0.555806,1.306779,-26.76331,0,48230,22/12/2020 21:01:44,
-1.178886,0.1547788,-25.64655,0,48230,22/12/2020 21:01:44,
-1.369116,0.7283614,-24.85198,0,48230,22/12/2020 21:01:44,
-1.423396,1.788362,-23.57355,0,48230,22/12/2020 21:01:45,
-1.429204,2.088362,-22.45357,0,48230,22/12/2020 21:01:45,
-1.431899,1.832362,-21.17357,0,48230,22/12/2020 21:01:45,
-1.442845,1.188362,-20.05364,0,48230,22/12/2020 21:01:45,
-1.50673,-0.02211612,-18.7756,0,48230,22/12/2020 21:01:45,
-1.882538,0.8978834,-18.04576,0,48230,22/12/2020 21:01:45,
-2.476153,1.893884,-16.91173,0,48230,22/12/2020 21:01:45,
-2.995576,2.145884,-15.91946,0,48230,22/12/2020 21:01:46,
-3.587219,1.825884,-14.78441,0,48230,22/12/2020 21:01:46,
-4.076826,1.125885,-13.77714,0,48230,22/12/2020 21:01:46,
-4.624552,-0.02276504,-12.62025,0,48230,22/12/2020 21:01:46,
-4.975679,0.8972334,-11.87807,0,48230,22/12/2020 21:01:46,
-5.523077,1.841234,-10.72102,0,48230,22/12/2020 21:01:46,
-6.002049,2.033234,-9.708605,0,48230,22/12/2020 21:01:47,
-6.549447,1.681234,-8.551558,0,48230,22/12/2020 21:01:47,
-7.028167,0.9532346,-7.539024,0,48230,22/12/2020 21:01:47,
-7.489984,-0.02324826,-6.518695,0,48230,22/12/2020 21:01:47,
-7.887513,1.056751,-5.621796,0,48230,22/12/2020 21:01:47,
-8.406058,1.964751,-4.451535,0,48230,22/12/2020 21:01:47,
-8.859782,2.132751,-3.427555,0,48230,22/12/2020 21:01:47,
-9.384186,1.748751,-2.259912,0,48230,22/12/2020 21:01:48,
-9.845877,0.9927517,-1.2395,0,48230,22/12/2020 21:01:48,
-10.30763,-0.02364713,-0.2191139,0,48230,22/12/2020 21:01:48,
-10.66348,0.8963491,0.5672646,0,48230,22/12/2020 21:01:48,
-11.1912,1.892349,1.733419,0,48230,22/12/2020 21:01:48,
-11.65295,2.14435,2.753804,0,48230,22/12/2020 21:01:48,
-12.18419,1.82435,3.918356,0,48230,22/12/2020 21:01:48,
-12.65036,1.12435,4.936728,0,48230,22/12/2020 21:01:49,
-13.00434,0.5342917,5.721544,0,48230,22/12/2020 21:01:49,
-13.19628,0.6309071,6.252195,0,48230,22/12/2020 21:01:49,
-13.4174,0.7421212,6.891188,0,48230,22/12/2020 21:01:49,
-13.60766,0.8378164,7.444791,0,48230,22/12/2020 21:01:49,
-13.97991,0.9825424,8.527675,0,48230,22/12/2020 21:01:49,
-14.39104,0.9826857,9.504106,0,48230,22/12/2020 21:01:50,
-14.89908,2.210686,10.67007,0,48230,22/12/2020 21:01:50,
-15.34657,2.910686,11.69679,0,48230,22/12/2020 21:01:50,
-15.85798,2.998687,12.87018,0,48230,22/12/2020 21:01:50,
-16.29961,2.606687,13.89941,0,48230,22/12/2020 21:01:50,
-16.77564,1.678687,15.08759,0,48230,22/12/2020 21:01:50,
